RequestNumber,Index Name,Date,TotalReturnsIndex,NTR_Value
TRI63913928561539464400,Nifty 50,2008-05-20,6217.98,6111.69
TRI63913928561539464400,Nifty 50,2008-05-21,6233.83,6127.27
TRI63913928561539464400,Nifty 50,2008-05-22,6121.51,6016.88
TRI63913928561539464400,Nifty 50,2008-05-23,6025.43,5922.42
TRI63913928561539464400,Nifty 50,2008-05-26,5938.4,5836.89
TRI63913928561539464400,Nifty 50,2008-05-27,5919.8,5818.63
TRI63913928561539464400,Nifty 50,2008-05-28,5991.15,5888.73
TRI63913928561539464400,Nifty 50,2008-05-29,5895.41,5794.74
TRI63913928561539464400,Nifty 50,2008-05-30,5937.81,5836.44
TRI63913928561539464400,Nifty 50,2008-06-02,5778.7,5680.05
TRI63913928561539464400,Nifty 50,2008-06-03,5749.83,5651.64
TRI63913928561539464400,Nifty 50,2008-06-04,5590.94,5495.49
TRI63913928561539464400,Nifty 50,2008-06-05,5702.34,5604.97
TRI63913928561539464400,Nifty 50,2008-06-06,5642.43,5546.06
TRI63913928561539464400,Nifty 50,2008-06-09,5487.73,5394.04
TRI63913928561539464400,Nifty 50,2008-06-10,5425.39,5332.74
TRI63913928561539464400,Nifty 50,2008-06-11,5515.36,5421.19
TRI63913928561539464400,Nifty 50,2008-06-12,5534.58,5440.06
TRI63913928561539464400,Nifty 50,2008-06-13,5507.44,5413.4
TRI63913928561539464400,Nifty 50,2008-06-16,5575.95,5480.76
TRI63913928561539464400,Nifty 50,2008-06-17,5674.15,5577.25
TRI63913928561539464400,Nifty 50,2008-06-18,5588.82,5493.43
TRI63913928561539464400,Nifty 50,2008-06-19,5493.52,5399.74
TRI63913928561539464400,Nifty 50,2008-06-20,5302.42,5211.89
TRI63913928561539464400,Nifty 50,2008-06-23,5203.42,5114.61
TRI63913928561539464400,Nifty 50,2008-06-24,5111.57,5024.33
TRI63913928561539464400,Nifty 50,2008-06-25,5186.64,5098.12
TRI63913928561539464400,Nifty 50,2008-06-26,5263.74,5173.89
TRI63913928561539464400,Nifty 50,2008-06-27,5047.27,4961.12
TRI63913928561539464400,Nifty 50,2008-06-30,4929.98,4845.87
TRI63913928561539464400,Nifty 50,2008-07-01,4754.56,4673.41
TRI63913928561539464400,Nifty 50,2008-07-02,4994.44,4909.19
TRI63913928561539464400,Nifty 50,2008-07-03,4790.37,4708.64
TRI63913928561539464400,Nifty 50,2008-07-04,4900.85,4817.24
TRI63913928561539464400,Nifty 50,2008-07-07,4917.92,4834.03
TRI63913928561539464400,Nifty 50,2008-07-08,4867.38,4784.31
TRI63913928561539464400,Nifty 50,2008-07-09,5073.06,4986.49
TRI63913928561539464400,Nifty 50,2008-07-10,5081.3,4994.64
TRI63913928561539464400,Nifty 50,2008-07-11,4943.11,4858.8
TRI63913928561539464400,Nifty 50,2008-07-14,4931.72,4847.64
TRI63913928561539464400,Nifty 50,2008-07-15,4713.68,4633.32
TRI63913928561539464400,Nifty 50,2008-07-16,4661.66,4582.19
TRI63913928561539464400,Nifty 50,2008-07-17,4821.47,4739.27
TRI63913928561539464400,Nifty 50,2008-07-18,5000.66,4915.44
TRI63913928561539464400,Nifty 50,2008-07-21,5082.83,4996.21
TRI63913928561539464400,Nifty 50,2008-07-22,5181.77,5093.49
TRI63913928561539464400,Nifty 50,2008-07-23,5471.01,5377.83
TRI63913928561539464400,Nifty 50,2008-07-24,5418.38,5326.09
TRI63913928561539464400,Nifty 50,2008-07-25,5269.68,5179.89
TRI63913928561539464400,Nifty 50,2008-07-28,5294.39,5204.21
TRI63913928561539464400,Nifty 50,2008-07-29,5120.56,5033.33
TRI63913928561539464400,Nifty 50,2008-07-30,5271.75,5181.93
TRI63913928561539464400,Nifty 50,2008-07-31,5297.47,5207.27
TRI63913928561539464400,Nifty 50,2008-08-01,5396.0,5304.13
TRI63913928561539464400,Nifty 50,2008-08-04,5375.02,5283.52
TRI63913928561539464400,Nifty 50,2008-08-05,5506.51,5412.74
TRI63913928561539464400,Nifty 50,2008-08-06,5524.49,5430.41
TRI63913928561539464400,Nifty 50,2008-08-07,5532.19,5437.98
TRI63913928561539464400,Nifty 50,2008-08-08,5539.39,5445.08
TRI63913928561539464400,Nifty 50,2008-08-11,5650.57,5554.35
TRI63913928561539464400,Nifty 50,2008-08-12,5567.46,5472.68
TRI63913928561539464400,Nifty 50,2008-08-13,5539.06,5444.79
TRI63913928561539464400,Nifty 50,2008-08-14,5419.51,5327.25
TRI63913928562570784400,Nifty 50,2008-08-18,5374.12,5282.64
TRI63913928562570784400,Nifty 50,2008-08-19,5343.76,5252.81
TRI63913928562570784400,Nifty 50,2008-08-20,5402.6,5310.67
TRI63913928562570784400,Nifty 50,2008-08-21,5242.06,5152.85
TRI63913928562570784400,Nifty 50,2008-08-22,5295.39,5205.29
TRI63913928562570784400,Nifty 50,2008-08-25,5305.47,5215.23
TRI63913928562570784400,Nifty 50,2008-08-26,5308.09,5217.81
TRI63913928562570784400,Nifty 50,2008-08-27,5252.56,5163.2
TRI63913928562570784400,Nifty 50,2008-08-28,5158.55,5070.84
TRI63913928562570784400,Nifty 50,2008-08-29,5337.28,5246.53
TRI63913928562570784400,Nifty 50,2008-09-01,5324.55,5234.02
TRI63913928562570784400,Nifty 50,2008-09-02,5514.77,5421.0
TRI63913928562570784400,Nifty 50,2008-09-04,5445.92,5353.3
TRI63913928562570784400,Nifty 50,2008-09-05,5329.03,5238.41
TRI63913928562570784400,Nifty 50,2008-09-08,5493.3,5399.97
TRI63913928562570784400,Nifty 50,2008-09-09,5477.25,5384.21
TRI63913928562570784400,Nifty 50,2008-09-10,5393.61,5301.97
TRI63913928562570784400,Nifty 50,2008-09-11,5258.8,5169.49
TRI63913928562570784400,Nifty 50,2008-09-12,5183.0,5094.97
TRI63913928562570784400,Nifty 50,2008-09-15,4992.36,4907.54
TRI63913928562570784400,Nifty 50,2008-09-16,4994.8,4909.95
TRI63913928562570784400,Nifty 50,2008-09-17,4913.11,4829.64
TRI63913928562570784400,Nifty 50,2008-09-18,4949.74,4865.67
TRI63913928562570784400,Nifty 50,2008-09-19,5204.46,5116.06
TRI63913928562570784400,Nifty 50,2008-09-22,5177.23,5089.31
TRI63913928562570784400,Nifty 50,2008-09-23,5059.37,4973.43
TRI63913928562570784400,Nifty 50,2008-09-24,5101.48,5014.83
TRI63913928562570784400,Nifty 50,2008-09-25,5039.33,4953.73
TRI63913928562570784400,Nifty 50,2008-09-26,4885.7,4802.73
TRI63913928562570784400,Nifty 50,2008-09-29,4719.95,4639.79
TRI63913928562570784400,Nifty 50,2008-09-30,4807.2,4725.54
TRI63913928562570784400,Nifty 50,2008-10-01,4843.43,4751.22
TRI63913928562570784400,Nifty 50,2008-10-03,4681.04,4591.94
TRI63913928562570784400,Nifty 50,2008-10-06,4416.27,4329.45
TRI63913928562570784400,Nifty 50,2008-10-07,4421.47,4334.56
TRI63913928562570784400,Nifty 50,2008-10-08,4307.52,4222.85
TRI63913928562570784400,Nifty 50,2008-10-10,4021.03,3941.98
TRI63913928562570784400,Nifty 50,2008-10-13,4279.38,4195.27
TRI63913928562570784400,Nifty 50,2008-10-14,4313.68,4228.86
TRI63913928562570784400,Nifty 50,2008-10-15,4092.67,4012.23
TRI63913928562570784400,Nifty 50,2008-10-16,4008.87,3930.09
TRI63913928562570784400,Nifty 50,2008-10-17,3769.83,3695.74
TRI63913928562570784400,Nifty 50,2008-10-20,3829.23,3753.98
TRI63913928562570784400,Nifty 50,2008-10-21,3966.69,3888.74
TRI63913928562570784400,Nifty 50,2008-10-22,3759.15,3685.29
TRI63913928562570784400,Nifty 50,2008-10-23,3609.55,3538.61
TRI63913928562570784400,Nifty 50,2008-10-24,3169.11,3106.8
TRI63913928562570784400,Nifty 50,2008-10-27,3095.74,3034.9
TRI63913928562570784400,Nifty 50,2008-10-28,3292.44,3227.75
TRI63913928562570784400,Nifty 50,2008-10-29,3308.29,3243.31
TRI63913928562570784400,Nifty 50,2008-10-31,3539.57,3470.04
TRI63913928562570784400,Nifty 50,2008-11-03,3733.72,3660.35
TRI63913928562570784400,Nifty 50,2008-11-04,3854.26,3778.49
TRI63913928562570784400,Nifty 50,2008-11-05,3673.76,3601.54
TRI63913928562570784400,Nifty 50,2008-11-06,3548.22,3478.52
TRI63913928562570784400,Nifty 50,2008-11-07,3646.83,3575.15
TRI63913928562570784400,Nifty 50,2008-11-10,3861.78,3785.89
TRI63913928562570784400,Nifty 50,2008-11-11,3604.66,3533.84
TRI63913928562570784400,Nifty 50,2008-11-12,3494.05,3425.37
TRI63913928563758284900,Nifty 50,2008-11-14,3447.27,3379.55
TRI63913928563758284900,Nifty 50,2008-11-17,3434.07,3366.57
TRI63913928563758284900,Nifty 50,2008-11-18,3291.25,3226.59
TRI63913928563758284900,Nifty 50,2008-11-19,3232.23,3168.69
TRI63913928563758284900,Nifty 50,2008-11-20,3131.78,3070.26
TRI63913928563758284900,Nifty 50,2008-11-21,3303.91,3238.98
TRI63913928563758284900,Nifty 50,2008-11-24,3322.07,3256.77
TRI63913928563758284900,Nifty 50,2008-11-25,3255.51,3191.54
TRI63913928563758284900,Nifty 50,2008-11-26,3376.05,3309.69
TRI63913928563758284900,Nifty 50,2008-11-28,3379.53,3313.11
TRI63913928563758284900,Nifty 50,2008-12-01,3290.95,3226.29
TRI63913928563758284900,Nifty 50,2008-12-02,3260.18,3196.11
TRI63913928563758284900,Nifty 50,2008-12-03,3258.54,3194.48
TRI63913928563758284900,Nifty 50,2008-12-04,3419.88,3352.68
TRI63913928563758284900,Nifty 50,2008-12-05,3329.57,3264.17
TRI63913928563758284900,Nifty 50,2008-12-08,3414.95,3347.87
TRI63913928563758284900,Nifty 50,2008-12-10,3591.9,3521.33
TRI63913928563758284900,Nifty 50,2008-12-11,3582.0,3511.59
TRI63913928563758284900,Nifty 50,2008-12-12,3583.48,3513.03
TRI63913928563758284900,Nifty 50,2008-12-15,3656.85,3585.01
TRI63913928563758284900,Nifty 50,2008-12-16,3731.13,3657.82
TRI63913928563758284900,Nifty 50,2008-12-17,3623.92,3552.72
TRI63913928563758284900,Nifty 50,2008-12-18,3754.43,3680.67
TRI63913928563758284900,Nifty 50,2008-12-19,3775.02,3700.81
TRI63913928563758284900,Nifty 50,2008-12-22,3728.11,3654.87
TRI63913928563758284900,Nifty 50,2008-12-23,3647.56,3575.99
TRI63913928563758284900,Nifty 50,2008-12-24,3583.91,3513.59
TRI63913928563758284900,Nifty 50,2008-12-26,3510.64,3441.8
TRI63913928563758284900,Nifty 50,2008-12-29,3590.46,3520.03
TRI63913928563758284900,Nifty 50,2008-12-30,3660.89,3589.06
TRI63913928563758284900,Nifty 50,2008-12-31,3635.87,3564.54
TRI63913928563758284900,Nifty 50,2009-01-01,3727.18,3654.04
TRI63913928563758284900,Nifty 50,2009-01-02,3743.48,3670.06
TRI63913928563758284900,Nifty 50,2009-01-05,3835.29,3760.05
TRI63913928563758284900,Nifty 50,2009-01-06,3824.63,3749.63
TRI63913928563758284900,Nifty 50,2009-01-07,3588.27,3517.87
TRI63913928563758284900,Nifty 50,2009-01-09,3530.0,3460.77
TRI63913928563758284900,Nifty 50,2009-01-12,3407.29,3340.43
TRI63913928563758284900,Nifty 50,2009-01-13,3372.7,3306.52
TRI63913928563758284900,Nifty 50,2009-01-14,3483.84,3415.52
TRI63913928563758284900,Nifty 50,2009-01-15,3362.74,3296.75
TRI63913928563758284900,Nifty 50,2009-01-16,3475.45,3407.27
TRI63913928563758284900,Nifty 50,2009-01-19,3497.27,3428.65
TRI63913928563758284900,Nifty 50,2009-01-20,3436.31,3368.9
TRI63913928563758284900,Nifty 50,2009-01-21,3325.17,3259.94
TRI63913928563758284900,Nifty 50,2009-01-22,3334.55,3269.16
TRI63913928563758284900,Nifty 50,2009-01-23,3291.24,3226.7
TRI63913928563758284900,Nifty 50,2009-01-27,3405.28,3338.49
TRI63913928563758284900,Nifty 50,2009-01-28,3502.03,3433.33
TRI63913928563758284900,Nifty 50,2009-01-29,3474.27,3406.22
TRI63913928563758284900,Nifty 50,2009-01-30,3538.57,3469.27
TRI63913928563758284900,Nifty 50,2009-02-02,3405.45,3338.75
TRI63913928563758284900,Nifty 50,2009-02-03,3426.68,3359.57
TRI63913928563758284900,Nifty 50,2009-02-04,3450.6,3383.02
TRI63913928563758284900,Nifty 50,2009-02-05,3422.28,3355.26
TRI63913928563758284900,Nifty 50,2009-02-06,3499.89,3431.36
TRI63913928563758284900,Nifty 50,2009-02-09,3594.44,3524.05
TRI63913928563758284900,Nifty 50,2009-02-10,3612.41,3541.67
TRI63913928563758284900,Nifty 50,2009-02-11,3601.57,3531.05
TRI63913928564742616900,Nifty 50,2009-02-12,3561.72,3492.0
TRI63913928564742616900,Nifty 50,2009-02-13,3629.83,3558.75
TRI63913928564742616900,Nifty 50,2009-02-16,3506.9,3438.22
TRI63913928564742616900,Nifty 50,2009-02-17,3411.56,3344.76
TRI63913928564742616900,Nifty 50,2009-02-18,3418.72,3351.83
TRI63913928564742616900,Nifty 50,2009-02-19,3435.02,3367.77
TRI63913928564742616900,Nifty 50,2009-02-20,3369.86,3303.9
TRI63913928564742616900,Nifty 50,2009-02-24,3366.73,3300.82
TRI63913928564742616900,Nifty 50,2009-02-25,3401.93,3335.35
TRI63913928564742616900,Nifty 50,2009-02-26,3430.46,3363.3
TRI63913928564742616900,Nifty 50,2009-02-27,3403.33,3336.74
TRI63913928564742616900,Nifty 50,2009-03-02,3293.68,3229.22
TRI63913928564742616900,Nifty 50,2009-03-03,3229.43,3166.2
TRI63913928564742616900,Nifty 50,2009-03-04,3257.46,3193.73
TRI63913928564742616900,Nifty 50,2009-03-05,3173.11,3111.02
TRI63913928564742616900,Nifty 50,2009-03-06,3226.63,3163.48
TRI63913928564742616900,Nifty 50,2009-03-09,3168.76,3106.74
TRI63913928564742616900,Nifty 50,2009-03-12,3223.3,3160.22
TRI63913928564742616900,Nifty 50,2009-03-13,3348.7,3283.13
TRI63913928564742616900,Nifty 50,2009-03-16,3420.13,3353.16
TRI63913928564742616900,Nifty 50,2009-03-17,3395.69,3329.25
TRI63913928564742616900,Nifty 50,2009-03-18,3441.57,3374.23
TRI63913928564742616900,Nifty 50,2009-03-19,3456.95,3389.26
TRI63913928564742616900,Nifty 50,2009-03-20,3456.79,3389.14
TRI63913928564742616900,Nifty 50,2009-03-23,3620.38,3549.54
TRI63913928564742616900,Nifty 50,2009-03-24,3619.2,3548.39
TRI63913928564742616900,Nifty 50,2009-03-25,3675.43,3603.51
TRI63913928564742616900,Nifty 50,2009-03-26,3796.04,3721.72
TRI63913928564742616900,Nifty 50,2009-03-27,3828.51,3753.6
TRI63913928564742616900,Nifty 50,2009-03-30,3667.79,3596.02
TRI63913928564742616900,Nifty 50,2009-03-31,3720.51,3647.7
TRI63913928564742616900,Nifty 50,2009-04-01,3769.02,3695.28
TRI63913928564742616900,Nifty 50,2009-04-02,3954.66,3877.24
TRI63913928564742616900,Nifty 50,2009-04-06,4010.72,3932.24
TRI63913928564742616900,Nifty 50,2009-04-08,4117.08,4036.51
TRI63913928564742616900,Nifty 50,2009-04-09,4115.95,4035.42
TRI63913928564742616900,Nifty 50,2009-04-13,4165.93,4084.38
TRI63913928564742616900,Nifty 50,2009-04-15,4290.96,4207.0
TRI63913928564742616900,Nifty 50,2009-04-16,4149.81,4068.57
TRI63913928564742616900,Nifty 50,2009-04-17,4168.14,4086.56
TRI63913928564742616900,Nifty 50,2009-04-20,4159.13,4077.74
TRI63913928564742616900,Nifty 50,2009-04-21,4144.6,4063.5
TRI63913928564742616900,Nifty 50,2009-04-22,4101.5,4021.23
TRI63913928564742616900,Nifty 50,2009-04-23,4216.52,4134.01
TRI63913928564742616900,Nifty 50,2009-04-24,4286.93,4203.01
TRI63913928564742616900,Nifty 50,2009-04-27,4273.67,4190.03
TRI63913928564742616900,Nifty 50,2009-04-28,4141.09,4060.04
TRI63913928564742616900,Nifty 50,2009-04-29,4278.54,4194.8
TRI63913928564742616900,Nifty 50,2009-05-04,4500.26,4412.21
TRI63913928564742616900,Nifty 50,2009-05-05,4510.02,4421.74
TRI63913928564742616900,Nifty 50,2009-05-06,4464.63,4377.25
TRI63913928564742616900,Nifty 50,2009-05-07,4537.12,4448.31
TRI63913928564742616900,Nifty 50,2009-05-08,4459.27,4372.0
TRI63913928564742616900,Nifty 50,2009-05-11,4377.93,4292.25
TRI63913928564742616900,Nifty 50,2009-05-12,4533.71,4445.0
TRI63913928566102964700,Nifty 50,2009-05-13,4477.25,4389.64
TRI63913928566102964700,Nifty 50,2009-05-14,4426.36,4339.73
TRI63913928566102964700,Nifty 50,2009-05-15,4522.65,4434.17
TRI63913928566102964700,Nifty 50,2009-05-18,5325.19,5220.97
TRI63913928566102964700,Nifty 50,2009-05-19,5319.42,5215.3
TRI63913928566102964700,Nifty 50,2009-05-20,5260.08,5157.15
TRI63913928566102964700,Nifty 50,2009-05-21,5186.89,5085.41
TRI63913928566102964700,Nifty 50,2009-05-22,5220.91,5118.74
TRI63913928566102964700,Nifty 50,2009-05-25,5219.76,5117.6
TRI63913928566102964700,Nifty 50,2009-05-26,5070.9,4971.65
TRI63913928566102964700,Nifty 50,2009-05-27,5267.14,5164.09
TRI63913928566102964700,Nifty 50,2009-05-28,5342.36,5237.82
TRI63913928566102964700,Nifty 50,2009-05-29,5480.11,5372.9
TRI63913928566102964700,Nifty 50,2009-06-01,5579.85,5470.66
TRI63913928566102964700,Nifty 50,2009-06-02,5574.12,5465.05
TRI63913928566102964700,Nifty 50,2009-06-03,5580.81,5471.63
TRI63913928566102964700,Nifty 50,2009-06-04,5634.78,5524.55
TRI63913928566102964700,Nifty 50,2009-06-05,5652.34,5541.77
TRI63913928566102964700,Nifty 50,2009-06-08,5458.86,5352.08
TRI63913928566102964700,Nifty 50,2009-06-09,5608.04,5498.33
TRI63913928566102964700,Nifty 50,2009-06-10,5739.53,5627.35
TRI63913928566102964700,Nifty 50,2009-06-11,5719.84,5608.08
TRI63913928566102964700,Nifty 50,2009-06-12,5654.27,5543.79
TRI63913928566102964700,Nifty 50,2009-06-15,5531.62,5423.56
TRI63913928566102964700,Nifty 50,2009-06-16,5574.9,5456.33
TRI63913928566102964700,Nifty 50,2009-06-17,5375.47,5261.1
TRI63913928566102964700,Nifty 50,2009-06-18,5246.17,5134.59
TRI63913928566102964700,Nifty 50,2009-06-19,5322.95,5209.71
TRI63913928566102964700,Nifty 50,2009-06-22,5226.95,5115.75
TRI63913928566102964700,Nifty 50,2009-06-23,5241.45,5129.94
TRI63913928566102964700,Nifty 50,2009-06-24,5298.16,5185.45
TRI63913928566102964700,Nifty 50,2009-06-25,5235.08,5123.72
TRI63913928566102964700,Nifty 50,2009-06-26,5400.02,5285.16
TRI63913928566102964700,Nifty 50,2009-06-29,5419.52,5304.27
TRI63913928566102964700,Nifty 50,2009-06-30,5296.58,5183.92
TRI63913928566102964700,Nifty 50,2009-07-01,5358.01,5244.08
TRI63913928566102964700,Nifty 50,2009-07-02,5368.2,5254.05
TRI63913928566102964700,Nifty 50,2009-07-03,5461.26,5345.14
TRI63913928566102964700,Nifty 50,2009-07-06,5147.4,5038.07
TRI63913928566102964700,Nifty 50,2009-07-07,5192.48,5082.15
TRI63913928566102964700,Nifty 50,2009-07-08,5040.16,4933.09
TRI63913928566102964700,Nifty 50,2009-07-09,5043.45,4936.3
TRI63913928566102964700,Nifty 50,2009-07-10,4948.21,4843.1
TRI63913928566102964700,Nifty 50,2009-07-13,4914.79,4810.46
TRI63913928566102964700,Nifty 50,2009-07-14,5085.26,4977.37
TRI63913928566102964700,Nifty 50,2009-07-15,5236.32,5125.19
TRI63913928566102964700,Nifty 50,2009-07-16,5233.7,5122.64
TRI63913928566102964700,Nifty 50,2009-07-17,5411.29,5296.43
TRI63913928566102964700,Nifty 50,2009-07-20,5568.72,5450.54
TRI63913928566102964700,Nifty 50,2009-07-21,5527.7,5410.41
TRI63913928566102964700,Nifty 50,2009-07-22,5441.0,5325.53
TRI63913928566102964700,Nifty 50,2009-07-23,5595.44,5476.68
TRI63913928566102964700,Nifty 50,2009-07-24,5652.04,5532.15
TRI63913928566102964700,Nifty 50,2009-07-27,5657.08,5537.03
TRI63913928566102964700,Nifty 50,2009-07-28,5646.92,5527.1
TRI63913928566102964700,Nifty 50,2009-07-29,5584.33,5465.83
TRI63913928566102964700,Nifty 50,2009-07-30,5656.66,5536.66
TRI63913928566102964700,Nifty 50,2009-07-31,5737.09,5615.39
TRI63913928566102964700,Nifty 50,2009-08-03,5830.35,5706.69
TRI63913928566102964700,Nifty 50,2009-08-04,5792.67,5669.82
TRI63913928566102964700,Nifty 50,2009-08-05,5809.57,5686.35
TRI63913928566102964700,Nifty 50,2009-08-06,5675.13,5554.79
TRI63913928566102964700,Nifty 50,2009-08-07,5546.33,5428.68
TRI63913928566102964700,Nifty 50,2009-08-10,5492.49,5376.03
TRI63913928567321985900,Nifty 50,2009-08-11,5534.22,5416.85
TRI63913928567321985900,Nifty 50,2009-08-12,5517.09,5400.07
TRI63913928567321985900,Nifty 50,2009-08-13,5699.66,5578.76
TRI63913928567321985900,Nifty 50,2009-08-14,5668.78,5548.56
TRI63913928567321985900,Nifty 50,2009-08-17,5430.95,5315.77
TRI63913928567321985900,Nifty 50,2009-08-18,5521.3,5404.23
TRI63913928567321985900,Nifty 50,2009-08-19,5441.06,5325.72
TRI63913928567321985900,Nifty 50,2009-08-20,5515.01,5398.11
TRI63913928567321985900,Nifty 50,2009-08-21,5608.87,5489.99
TRI63913928567321985900,Nifty 50,2009-08-24,5750.03,5628.16
TRI63913928567321985900,Nifty 50,2009-08-25,5770.53,5648.23
TRI63913928567321985900,Nifty 50,2009-08-26,5797.53,5674.66
TRI63913928567321985900,Nifty 50,2009-08-27,5806.62,5683.56
TRI63913928567321985900,Nifty 50,2009-08-28,5861.96,5737.74
TRI63913928567321985900,Nifty 50,2009-08-31,5774.96,5652.58
TRI63913928567321985900,Nifty 50,2009-09-01,5729.9,5608.49
TRI63913928567321985900,Nifty 50,2009-09-02,5708.82,5587.86
TRI63913928567321985900,Nifty 50,2009-09-03,5690.74,5570.16
TRI63913928567321985900,Nifty 50,2009-09-04,5798.37,5675.51
TRI63913928567321985900,Nifty 50,2009-09-07,5925.39,5799.84
TRI63913928567321985900,Nifty 50,2009-09-08,5953.08,5826.94
TRI63913928567321985900,Nifty 50,2009-09-09,5964.2,5837.83
TRI63913928567321985900,Nifty 50,2009-09-10,5971.09,5844.59
TRI63913928567321985900,Nifty 50,2009-09-11,5985.39,5858.62
TRI63913928567321985900,Nifty 50,2009-09-14,5960.63,5823.84
TRI63913928567321985900,Nifty 50,2009-09-15,6064.15,5924.99
TRI63913928567321985900,Nifty 50,2009-09-16,6146.31,6005.27
TRI63913928567321985900,Nifty 50,2009-09-17,6155.18,6013.93
TRI63913928567321985900,Nifty 50,2009-09-18,6168.19,6026.64
TRI63913928567321985900,Nifty 50,2009-09-22,6223.21,6080.4
TRI63913928567321985900,Nifty 50,2009-09-23,6160.91,6019.53
TRI63913928567321985900,Nifty 50,2009-09-24,6181.47,6039.62
TRI63913928567321985900,Nifty 50,2009-09-25,6147.23,6006.17
TRI63913928567321985900,Nifty 50,2009-09-29,6206.65,6064.22
TRI63913928567321985900,Nifty 50,2009-09-30,6302.19,6157.57
TRI63913928567321985900,Nifty 50,2009-10-01,6301.54,6156.94
TRI63913928567321985900,Nifty 50,2009-10-05,6202.09,6059.77
TRI63913928567321985900,Nifty 50,2009-10-06,6232.12,6089.11
TRI63913928567321985900,Nifty 50,2009-10-07,6180.46,6038.63
TRI63913928567321985900,Nifty 50,2009-10-08,6200.92,6058.63
TRI63913928567321985900,Nifty 50,2009-10-09,6130.2,5989.53
TRI63913928567321985900,Nifty 50,2009-10-12,6265.4,6121.62
TRI63913928567321985900,Nifty 50,2009-10-14,6344.64,6199.05
TRI63913928567321985900,Nifty 50,2009-10-15,6334.84,6189.51
TRI63913928567321985900,Nifty 50,2009-10-16,6379.5,6233.23
TRI63913928567321985900,Nifty 50,2009-10-17,6379.08,6232.82
TRI63913928567321985900,Nifty 50,2009-10-20,6345.15,6199.66
TRI63913928567321985900,Nifty 50,2009-10-21,6282.03,6137.99
TRI63913928567321985900,Nifty 50,2009-10-22,6188.98,6047.07
TRI63913928567321985900,Nifty 50,2009-10-23,6199.5,6057.35
TRI63913928567321985900,Nifty 50,2009-10-26,6167.03,6025.63
TRI63913928567321985900,Nifty 50,2009-10-27,6012.97,5875.1
TRI63913928567321985900,Nifty 50,2009-10-28,5987.82,5850.54
TRI63913928567321985900,Nifty 50,2009-10-29,5894.12,5758.99
